migration_id,appendix,source_kind,source_locator,section,style,source_text,planned_disposition,retain_in_book,target,volatile,status,companion_path,companion_locator,companion_coverage_status,normalised_match_score,source_verification_status,book_v3_8_action,phase14c_closure_status,closure_basis
APX-T41-R04,E,table_row,Table E.4 row 4,Table E.4,Table Row,"Check and control = [ ] M — Numbers, units, labels, figures and conclusions are consistent. || Pass evidence and failure action = Check counts, denominators, estimates, uncertainty, axes, legends, table numbers, figure versions and conclusion wording. Scientific mismatch returns to the responsible gate.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,data row 4,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 4 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T41-R05,E,table_row,Table E.4 row 5,Table E.4,Table Row,"Check and control = [ ] R — The strongest sentence remains inside the Claim Gate boundary. || Pass evidence and failure action = Mark the principal claim and strongest unsupported extension. Practise rejecting causality, deployment, fairness, generalisation or institutional readiness claims not established by the design.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,data row 5,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 5 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T41-R06,E,table_row,Table E.4 row 6,Table E.4,Table Row,"Check and control = [ ] R — The deck is readable and accessible under room conditions. || Pass evidence and failure action = Check final-size text, contrast, line density, colour-independent meaning, verbal descriptions, input needs and visibility from the intended room or equivalent display.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,data row 6,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 6 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T41-R07,E,table_row,Table E.4 row 7,Table E.4,Table Row,"Check and control = [ ] M — Citations, rights, personal data and confidential detail are controlled. || Pass evidence and failure action = Cite sources actually used, retain required attributions and remove restricted identifiers, credentials, participant details or unauthorised third-party material.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,data row 7,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 7 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T41-R08,E,table_row,Table E.4 row 8,Table E.4,Table Row,"Check and control = [ ] R — Full, compressed and no-slide narratives and the actual equipment path have passed timed tests. || Pass evidence and failure action = Open the final deck and media on equivalent equipment. Check fonts, aspect ratio, links, audio, adapters, offline access and backups. After freeze, make no hidden scientific change.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E4_PRESENTATION_AND_ACCESSIBILITY.csv,data row 8,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 8 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R00,E,table_header,Table E.5 row 0,Table E.5,Table Header,column_1 = Check and control || column_2 = Pass evidence and failure action,CREATE_SCHEMA_AND_COLUMN_DICTIONARY,NO_TABLE; RETAIN ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,header row (row 0),SCHEMA_HEADER_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 0 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R01,E,table_row,Table E.5 row 1,Table E.5,Table Row,"Check and control = [ ] R — The core project can be explained without a script and its evidence can be retrieved. || Pass evidence and failure action = Explain problem, contribution, method, evidence and boundary, then locate the supporting table, figure, calculation, log, excerpt, test or primary source.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,data row 1,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 1 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R02,E,table_row,Table E.5 row 2,Table E.5,Table Row,"Check and control = [ ] R — Design choices and rejected alternatives can be defended. || Pass evidence and failure action = State the decision criterion, feasible alternatives, evidence available at the time, trade-off and residual risk. Do not claim that one implementation was the only possible design.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,data row 2,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 2 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R03,E,table_row,Table E.5 row 3,Table E.5,Table Row,"Check and control = [ ] R — Limitations, uncertainty, negative results and failure cases can be discussed without minimisation. || Pass evidence and failure action = Name what remains unknown, how it affects the claim and what evidence would be required to extend the conclusion.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,data row 3,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 3 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R04,E,table_row,Table E.5 row 4,Table E.5,Table Row,"Check and control = [ ] M — Generative-AI use or non-use can be explained consistently with every record. || Pass evidence and failure action = Identify consequential uses, affected artefacts, verification, data boundary and retained human judgement. Oral account, TRACE, manuscript disclosure and official declaration must agree. Source E3.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,data row 4,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 4 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R05,E,table_row,Table E.5 row 5,Table E.5,Table Row,"Check and control = [ ] R — Requested values, counts and citations are verified before assertion. || Pass evidence and failure action = Retrieve the controlled value or state that verification is needed. Do not manufacture precision or a source to maintain conversational flow.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,data row 5,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 5 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R06,E,table_row,Table E.5 row 6,Table E.5,Table Row,"Check and control = [ ] R — The strongest conclusion not permitted by the design can be rejected. || Pass evidence and failure action = Answer “What can you not conclude?” with the unsupported extension, responsible limitation and evidence needed to test it.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,data row 6,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 6 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R07,E,table_row,Table E.5 row 7,Table E.5,Table Row,"Check and control = [ ] R — Unknowns and genuine errors can be handled honestly. || Pass evidence and failure action = State what is known, identify missing evidence and resolution method. For an error, correct it, bound its effect and identify the authorised repair path rather than defending the unsupported sentence.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,data row 7,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 7 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R08,E,table_row,Table E.5 row 8,Table E.5,Table Row,"Check and control = [ ] M — Hidden real-time generative answer support is absent. || Pass evidence and failure action = Do not use generative answer support unless explicitly authorised by the current rules. Technical availability, private access or prior disclosure does not create examination permission. Source E3.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,data row 8,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 8 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T42-R09,E,table_row,Table E.5 row 9,Table E.5,Table Row,"Check and control = [ ] R — An authorised second person has run an unseen hostile mock defence. || Pass evidence and failure action = Cover the problem, literature, design, execution, evidence, limitations, ethics, rights, AI use and route-specific conditions. Record failed answers, repairs and retest needs.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E5_ORAL_OWNERSHIP_AND_HOSTILE_QUESTIONS.csv,data row 9,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 9 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T43-R00,E,table_header,Table E.6 row 0,Table E.6,Table Header,column_1 = Check and control || column_2 = Pass evidence and failure action,CREATE_SCHEMA_AND_COLUMN_DICTIONARY,NO_TABLE; RETAIN ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,header row (row 0),SCHEMA_HEADER_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 0 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T43-R01,E,table_row,Table E.6 row 1,Table E.6,Table Row,"Check and control = [ ] M — Final schedule, candidate, route and access conditions are rechecked. || Pass evidence and failure action = Confirm date, time, room or platform, commission or contact, identity evidence, permitted aids and arrival or connection instructions from the current official source.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,data row 1,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 1 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T43-R02,E,table_row,Table E.6 row 2,Table E.6,Table Row,Check and control = [ ] R — The authoritative files and two controlled backups open and agree. || Pass evidence and failure action = Verify hashes or controlled identity and offline availability where lawful. Keep one backup on a distinct medium or access path.,MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,data row 2,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 2 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T43-R03,E,table_row,Table E.6 row 3,Table E.6,Table Row,"Check and control = [ ] C — Required physical originals, signed forms or route-specific objects are present. || Pass evidence and failure action = Use the current official list. Protect the objects during transport and retain delivery or presentation evidence where required. N/A requires a route-specific reason.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,data row 3,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 3 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
APX-T43-R04,E,table_row,Table E.6 row 4,Table E.6,Table Row,"Check and control = [ ] R — The technical-incident sequence is ready. || Pass evidence and failure action = On incident, pause, preserve state, state the problem, attempt only authorised recovery, switch once, bound the consequence and continue.",MIGRATE_AS_EDITABLE_RECORD_ROW,NO_TABLE_ROW; REINTEGRATE ONLY THE STABLE PRINCIPLE WHERE REQUIRED,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,MIXED,BOOK_v3.9.0_INTEGRATION_COMPLETE,companion/07_SUBMISSION_AND_DEFENCE/E6_DEFENCE_DAY_INCIDENT_RESPONSE_AND_CLOSEOUT.csv,data row 4,EDITABLE_ROW_PRESENT,1.000,SOURCE SET RECHECKED 2026-08-23; VOLATILE VALUES NOT FROZEN,DISPOSITION_COMPLETED_IN_BOOK_v3.9.0,COMPANION_MIGRATION_CLOSED; BOOK_v3.9.0_INTEGRATION_CLOSED,Controlled CSV row 4 exists and normalised source-to-companion content comparison scored 1.000; source-date and source-code updates are governed by Phase 14C registers.
